2.471,-0.143,-0.136,-0.157,0.289
2.475,-0.143,-0.134,-0.132,0.264
2.480,-0.144,-0.134,-0.185,0.128
2.484,-0.144,-0.133,-0.147,0.127
2.488,-0.145,-0.132,-9.696E-2,0.151
2.492,-0.145,-0.132,-0.147,0.115
2.496,-0.146,-0.131,-0.109,0.151
2.500,-0.146,-0.131,-9.783E-2,0.101
2.504,-0.147,-0.131,-9.826E-2,7.641E-2
2.509,-0.147,-0.130,-4.761E-2,0.125
2.513,-0.147,-0.130,0.000,0.000
2.517,-0.147,-0.130,7.294E-2,-0.101
2.521,-0.147,-0.130,8.625E-2,-5.130E-2
2.525,-0.146,-0.131,0.135,-0.114
2.529,-0.146,-0.131,0.171,-0.177
2.534,-0.145,-0.132,0.148,-0.102
2.538,-0.144,-0.132,6.179E-2,-2.598E-2
2.542,-0.144,-0.132,8.668E-2,-2.641E-2
2.546,-0.144,-0.132,0.148,-0.102
2.550,-0.143,-0.133,0.159,-0.165
2.554,-0.142,-0.134,0.209,-0.178
2.559,-0.141,-0.135,0.234,-0.166
2.563,-0.140,-0.135,0.209,-0.165
2.567,-0.140,-0.136,0.196,-0.203
2.571,-0.139,-0.137,0.208,-0.203
2.575,-0.138,-0.138,0.245,-0.253
2.579,-0.137,-0.139,0.230,-0.365
2.584,-0.136,-0.141,0.243,-0.340
2.588,-0.135,-0.142,0.294,-0.254
2.592,-0.134,-0.143,0.318,-0.317
2.596,-0.132,-0.145,0.391,-0.405
2.600,-0.130,-0.146,0.428,-0.418
2.604,-0.129,-0.148,0.490,-0.444
2.608,-0.126,-0.150,0.491,-0.395
2.613,-0.124,-0.151,0.404,-0.405
2.617,-0.123,-0.153,0.478,-0.457
2.621,-0.120,-0.155,0.477,-0.469
2.625,-0.119,-0.157,0.451,-0.568
2.629,-0.117,-0.160,0.489,-0.531
2.633,-0.115,-0.162,0.467,-0.357
2.638,-0.113,-0.163,0.552,-0.455
2.642,-0.110,-0.165,0.602,-0.540
2.646,-0.108,-0.167,0.658,-0.455
2.650,-0.105,-0.169,0.745,-0.523
2.654,-0.102,-0.172,0.614,-0.432
2.658,-9.958E-2,-0.173,0.614,-0.388
2.663,-9.648E-2,-0.175,0.790,-0.524
2.667,-9.300E-2,-0.177,0.812,-0.480
2.671,-8.971E-2,-0.179,0.703,-0.389
2.675,-8.714E-2,-0.180,0.658,-0.411
2.679,-8.422E-2,-0.182,0.770,-0.391
2.683,-8.073E-2,-0.184,0.879,-0.481
2.688,-7.689E-2,-0.186,0.969,-0.438
2.692,-7.266E-2,-0.187,0.881,-0.393
2.696,-6.956E-2,-0.190,0.768,-0.501
2.700,-6.626E-2,-0.191,0.880,-0.415
2.704,-6.222E-2,-0.193,1.015,-0.328
2.708,-5.780E-2,-0.194,1.037,-0.307
2.712,-5.358E-2,-0.196,1.016,-0.284
2.717,-4.934E-2,-0.197,1.016,-0.284
2.721,-4.511E-2,-0.198,1.082,-0.285
2.725,-4.032E-2,-0.199,1.083,-0.241
2.729,-3.609E-2,-0.200,0.951,-0.194
2.733,-3.240E-2,-0.201,1.032,-0.136
2.737,-2.749E-2,-0.201,1.186,-0.147
2.742,-2.252E-2,-0.202,1.004,-0.229
2.746,-1.912E-2,-0.203,0.930,-0.191
2.750,-1.477E-2,-0.203,1.069,-0.106
2.754,-1.021E-2,-0.204,1.305,-0.110
2.758,-3.890E-3,-0.204,1.318,-7.281E-2
2.762,7.753E-4,-0.205,1.120,-3.200E-2
2.767,5.442E-3,-0.205,1.045,-5.558E-2
2.771,9.482E-3,-0.205,0.999,0.157
2.775,1.376E-2,-0.203,0.889,0.296
2.779,1.689E-2,-0.203,0.908,0.167
2.783,2.133E-2,-0.202,1.160,0.162
2.787,2.656E-2,-0.201,1.162,0.197
2.792,3.101E-2,-0.200,1.067,0.177
2.796,3.545E-2,-0.200,1.135,8.826E-2
2.800,4.047E-2,-0.200,1.023,0.111
2.804,4.398E-2,-0.199,0.954,0.221
2.808,4.842E-2,-0.198,1.040,0.317
2.812,5.264E-2,-0.196,1.013,0.388
2.816,5.686E-2,-0.194,0.957,0.402
2.821,6.061E-2,-0.193,0.915,0.403
2.825,6.449E-2,-0.191,0.901,0.389
2.829,6.812E-2,-0.190,0.902,0.417
2.833,7.200E-2,-0.188,1.000,0.458
2.837,7.646E-2,-0.186,0.958,0.458
2.841,7.998E-2,-0.184,0.943,0.417
2.846,8.432E-2,-0.182,0.929,0.417
2.850,8.773E-2,-0.180,0.791,0.461
2.854,9.091E-2,-0.178,0.748,0.448
2.858,9.397E-2,-0.177,0.734,0.406
2.862,9.702E-2,-0.175,0.706,0.393
2.866,9.985E-2,-0.173,0.719,0.379
2.871,0.103,-0.172,0.749,0.476
2.875,0.106,-0.169,0.750,0.532
2.879,0.109,-0.167,0.679,0.449
2.883,0.112,-0.166,0.601,0.552
2.887,0.114,-0.163,0.619,0.577
2.891,0.117,-0.161,0.507,0.489
2.896,0.118,-0.159,0.586,0.566
2.900,0.121,-0.157,0.543,0.414
2.904,0.123,-0.155,0.543,0.426
2.908,0.125,-0.153,0.431,0.453
2.912,0.127,-0.152,0.445,0.515
2.916,0.129,-0.149,0.542,0.401
2.920,0.131,-0.148,0.355,0.342
2.925,0.132,-0.146,0.231,0.407
2.929,0.133,-0.145,0.375,0.469
2.933,0.135,-0.142,0.388,0.440
2.937,0.136,-0.141,0.321,0.251
2.941,0.138,-0.140,0.381,0.310
2.945,0.139,-0.139,0.264,0.391
2.950,0.140,-0.137,0.203,0.293
2.954,0.141,-0.136,0.182,0.234
2.958,0.142,-0.135,0.203,0.313
2.962,0.143,-0.133,0.281,0.272
2.966,0.144,-0.133,0.182,0.214
2.970,0.144,-0.132,0.160,0.136
2.975,0.145,-0.132,0.140,7.661E-2
2.979,0.146,-0.131,0.122,0.176
2.983,0.146,-0.130,8.213E-2,0.176
2.987,0.146,-0.130,6.800E-2,0.131
2.991,0.147,-0.129,0.103,9.352E-2
2.995,0.147,-0.129,8.619E-2,9.708E-2
3.000,0.147,-0.128,6.483E-2,8.337E-2
3.004,0.148,-0.128,2.840E-2,1.359E-2
3.008,0.148,-0.128,-7.040E-3,1.229E-4
3.012,0.148,-0.128,-5.718E-2,-4.829E-2
3.016,0.147,-0.129,-7.940E-2,-0.111
3.020,0.147,-0.129,-0.108,-0.132
3.024,0.146,-0.130,-0.143,-0.223
3.029,0.146,-0.131,-9.963E-2,-0.238
3.033,0.146,-0.132,-4.193E-2,-0.138
3.037,0.145,-0.132,-0.161,-0.155
3.041,0.144,-0.133,-0.163,-0.254
3.045,0.144,-0.134,-0.143,-0.294
3.049,0.143,-0.135,-0.241,-0.233
3.054,0.142,-0.136,-0.221,-0.194
3.058,0.141,-0.137,-0.161,-0.155
3.062,0.141,-0.137,-0.161,-0.155
3.066,0.140,-0.138,-0.222,-0.293
3.070,0.139,-0.140,-0.242,-0.292
3.074,0.138,-0.141,-0.201,-0.214
3.079,0.137,-0.142,-0.222,-0.253
3.083,0.136,-0.143,-0.323,-0.370
3.087,0.134,-0.145,-0.324,-0.429
3.091,0.133,-0.146,-0.265,-0.470
3.095,0.132,-0.149,-0.383,-0.428
3.099,0.130,-0.150,-0.542,-0.465
3.104,0.128,-0.152,-0.542,-0.485
3.108,0.126,-0.154,-0.422,-0.388
3.112,0.124,-0.156,-0.382,-0.389
3.116,0.122,-0.157,-0.620,-0.404
3.120,0.119,-0.159,-0.640,-0.463
3.124,0.117,-0.161,-0.463,-0.486
3.129,0.115,-0.163,-0.522,-0.445
3.133,0.113,-0.165,-0.640,-0.463
3.137,0.110,-0.167,-0.680,-0.462
3.141,0.107,-0.169,-0.622,-0.523
3.145,0.105,-0.171,-0.759,-0.441
3.149,0.101,-0.172,-0.738,-0.382
3.153,9.849E-2,-0.175,-0.680,-0.443
3.158,9.500E-2,-0.176,-0.798,-0.421
3.162,9.184E-2,-0.178,-0.739,-0.461
3.166,8.884E-2,-0.180,-0.799,-0.500
3.170,8.518E-2,-0.182,-0.917,-0.478
3.174,8.120E-2,-0.184,-0.936,-0.399
3.178,7.738E-2,-0.186,-0.896,-0.360
3.183,7.373E-2,-0.187,-0.876,-0.360
3.187,7.008E-2,-0.189,-0.857,-0.420
3.191,6.659E-2,-0.190,-0.897,-0.459
3.195,6.260E-2,-0.192,-0.994,-0.319
3.199,5.831E-2,-0.193,-0.934,-0.300
3.203,5.482E-2,-0.195,-0.916,-0.419
3.208,5.067E-2,-0.197,-1.055,-0.456
3.212,4.602E-2,-0.199,-1.033,-0.318
3.216,4.206E-2,-0.199,-1.012,-0.219
3.220,3.759E-2,-0.200,-1.094,-0.376
3.224,3.295E-2,-0.202,-1.052,-0.278
3.228,2.882E-2,-0.203,-1.048,-4.099E-2
3.233,2.421E-2,-0.203,-1.090,-0.198
3.237,1.974E-2,-0.204,-1.168,-0.118
3.241,1.448E-2,-0.204,-1.304,2.276E-2
3.245,8.871E-3,-0.204,-1.326,-0.115
3.249,3.430E-3,-0.205,-1.266,-5.696E-2
3.253,-1.677E-3,-0.205,-1.106,3.907E-2
3.257,-5.787E-3,-0.204,-0.829,7.375E-2
3.262,-8.583E-3,-0.204,-0.926,0.155
3.266,-1.351E-2,-0.203,-0.966,0.135
3.270,-1.663E-2,-0.203,-0.868,0.114
3.274,-2.074E-2,-0.202,-1.026,0.117
3.278,-2.518E-2,-0.202,-1.047,3.803E-2
3.282,-2.946E-2,-0.202,-1.105,0.118
3.287,-3.439E-2,-0.201,-1.142,0.218
3.291,-3.898E-2,-0.200,-1.163,0.178
3.295,-4.408E-2,-0.200,-1.064,0.196
3.299,-4.784E-2,-0.198,-0.924,0.293
3.303,-5.177E-2,-0.197,-1.061,0.374
3.307,-5.668E-2,-0.195,-1.022,0.314
3.312,-6.029E-2,-0.194,-0.786,0.231
3.316,-6.324E-2,-0.193,-0.823,0.390
3.320,-6.715E-2,-0.191,-1.000,0.452
3.324,-7.157E-2,-0.190,-0.981,0.393
3.328,-7.533E-2,-0.188,-0.863,0.371
3.332,-7.876E-2,-0.186,-0.883,0.351
3.337,-8.269E-2,-0.185,-0.783,0.409
3.341,-8.529E-2,-0.183,-0.803,0.429
3.345,-8.938E-2,-0.181,-0.901,0.490
3.349,-9.279E-2,-0.179,-0.763,0.468
3.353,-9.573E-2,-0.178,-0.744,0.408
3.357,-9.899E-2,-0.176,-0.781,0.547
3.361,-0.102,-0.173,-0.546,0.425
3.366,-0.104,-0.172,-0.586,0.366
3.370,-0.107,-0.170,-0.782,0.508
3.374,-0.110,-0.168,-0.584,0.504
3.378,-0.112,-0.166,-0.488,0.364
3.382,-0.114,-0.165,-0.447,0.443
3.386,-0.116,-0.162,-0.522,0.642
3.391,-0.118,-0.159,-0.584,0.524
3.395,-0.121,-0.158,-0.683,0.486
3.399,-0.124,-0.155,-0.606,0.406
3.403,-0.126,-0.154,-0.390,0.303
3.407,-0.127,-0.153,-0.389,0.382
3.411,-0.129,-0.151,-0.467,0.423
3.416,-0.131,-0.149,-0.428,0.403
3.420,-0.132,-0.148,-0.288,0.460
3.424,-0.134,-0.145,-0.290,0.341
3.428,-0.135,-0.145,-0.251,0.321
3.432,-0.136,-0.143,-0.338,0.451
3.436,-0.137,-0.142,-0.290,0.341
3.441,-0.138,-0.140,-0.230,0.419
3.445,-0.139,-0.138,-0.292,0.242
3.449,-0.141,-0.138,-0.274,0.143
3.453,-0.141,-0.137,-0.175,0.181
3.457,-0.142,-0.136,-0.155,0.200
3.461,-0.143,-0.136,-0.156,0.141
3.465,-0.143,-0.135,-0.174,0.201
3.470,-0.144,-0.134,-0.192,0.300
3.474,-0.145,-0.133,-0.134,0.239
3.478,-0.145,-0.132,-5.686E-2,0.139
3.482,-0.145,-0.132,-9.706E-2,0.101
3.486,-0.146,-0.131,-5.651E-2,0.159
3.490,-0.146,-0.130,-5.720E-2,0.120
3.495,-0.146,-0.130,5.720E-2,-0.120
3.499,-0.145,-0.131,0.214,-0.201
3.503,-0.145,-0.132,9.534E-2,-0.199
3.507,-0.145,-0.133,7.627E-2,-0.159
3.511,-0.144,-0.133,0.156,-0.141
3.515,-0.143,-0.134,7.696E-2,-0.120
3.520,-0.143,-0.134,5.686E-2,-0.139
3.524,-0.143,-0.135,7.696E-2,-0.120
3.528,-0.143,-0.135,1.976E-2,-3.449E-4
3.532,-0.143,-0.135,0.157,-6.203E-2
3.536,-0.141,-0.136,0.175,-0.161
3.540,-0.141,-0.137,0.115,-0.219
3.545,-0.140,-0.137,0.214,-0.201
3.549,-0.140,-0.138,0.194,-0.221
3.553,-0.139,-0.139,0.232,-0.281
3.557,-0.138,-0.141,0.234,-0.202
3.561,-0.137,-0.141,0.293,-0.203
3.565,-0.135,-0.142,0.351,-0.283
3.569,-0.134,-0.143,0.272,-0.281
3.574,-0.133,-0.145,0.349,-0.382
3.578,-0.131,-0.146,0.429,-0.324
3.582,-0.129,-0.147,0.430,-0.264
3.586,-0.128,-0.149,0.409,-0.363
3.590,-0.126,-0.150,0.429,-0.324
3.594,-0.124,-0.151,0.469,-0.324
3.599,-0.122,-0.153,0.487,-0.404
3.603,-0.120,-0.155,0.426,-0.502
3.607,-0.118,-0.157,0.405,-0.560
3.611,-0.116,-0.159,0.505,-0.523
3.615,-0.114,-0.162,0.584,-0.485
3.619,-0.112,-0.163,0.605,-0.426
3.624,-0.109,-0.165,0.467,-0.423
3.628,-0.108,-0.167,0.524,-0.523
3.632,-0.105,-0.170,0.721,-0.605
3.636,-0.102,-0.172,0.684,-0.517
3.640,-9.911E-2,-0.174,0.683,-0.470
3.644,-9.604E-2,-0.176,0.862,-0.538
3.649,-9.193E-2,-0.178,0.776,-0.499
3.653,-8.958E-2,-0.180,0.702,-0.423
3.657,-8.608E-2,-0.182,0.852,-0.401
3.661,-8.248E-2,-0.183,0.877,-0.414
3.665,-7.877E-2,-0.185,0.778,-0.387
3.669,-7.600E-2,-0.187,0.716,-0.349
3.673,-7.281E-2,-0.188,0.854,-0.289
3.678,-6.888E-2,-0.189,0.985,-0.380
3.682,-6.459E-2,-0.191,0.946,-0.408
3.686,-6.099E-2,-0.192,0.861,-0.402
3.690,-5.741E-2,-0.195,0.899,-0.464
3.694,-5.351E-2,-0.196,0.905,-0.394
3.698,-4.988E-2,-0.198,1.029,-0.363
3.703,-4.493E-2,-0.199,1.093,-0.270
3.707,-4.076E-2,-0.200,0.874,-0.266
3.711,-3.765E-2,-0.202,0.968,-0.268
3.715,-3.270E-2,-0.202,1.188,-0.209
3.719,-2.775E-2,-0.203,1.159,-0.114
3.723,-2.304E-2,-0.203,1.034,-4.942E-2
3.728,-1.913E-2,-0.204,1.033,-0.112
3.732,-1.443E-2,-0.204,1.127,-0.145
3.736,-9.739E-3,-0.205,1.252,-0.147
3.740,-3.998E-3,-0.206,1.159,-8.298E-2
3.744,-7.822E-5,-0.206,0.816,4.849E-2
3.748,2.806E-3,-0.205,1.004,1.384E-2
3.753,8.289E-3,-0.206,1.289,0.134
3.757,1.354E-2,-0.204,1.104,0.326
3.761,1.749E-2,-0.203,1.134,0.263
3.765,2.299E-2,-0.202,1.164,0.199
3.769,2.719E-2,-0.201,0.975,0.140
3.773,3.112E-2,-0.201,0.819,0.174
3.777,3.401E-2,-0.200,1.006,0.139
3.782,3.950E-2,-0.200,1.228,0.261
3.786,4.424E-2,-0.198,1.072,0.326
3.790,4.844E-2,-0.197,0.945,0.234
3.794,5.212E-2,-0.196,0.979,0.359
3.798,5.659E-2,-0.194,1.040,0.296
3.802,6.079E-2,-0.193,1.040,0.296
3.807,6.526E-2,-0.191,0.979,0.391
3.811,6.895E-2,-0.190,0.884,0.330
3.815,7.263E-2,-0.189,0.823,0.425
3.819,7.581E-2,-0.186,0.852,0.299
3.823,7.973E-2,-0.186,0.821,0.331
3.827,8.265E-2,-0.184,0.824,0.488
3.832,8.660E-2,-0.182,0.919,0.517
3.836,9.031E-2,-0.179,0.794,0.551
3.840,9.322E-2,-0.177,0.727,0.332
3.844,9.637E-2,-0.176,0.759,0.332
3.848,9.954E-2,-0.175,0.698,0.427
3.852,0.102,-0.173,0.605,0.491
3.857,0.105,-0.171,0.699,0.490
3.861,0.108,-0.169,0.605,0.523
3.865,0.110,-0.166,0.511,0.493
3.869,0.112,-0.165,0.572,0.398
3.873,0.114,-0.163,0.667,0.490
3.877,0.118,-0.161,0.698,0.458
3.882,0.120,-0.159,0.539,0.336
3.886,0.122,-0.158,0.479,0.494
3.890,0.124,-0.155,0.416,0.495
3.894,0.126,-0.154,0.383,0.370
3.898,0.127,-0.152,0.447,0.463
3.902,0.130,-0.150,0.446,0.369
3.906,0.131,-0.149,0.381,0.244
3.911,0.133,-0.148,0.383,0.370
3.915,0.134,-0.146,0.417,0.526
3.919,0.136,-0.143,0.320,0.371
3.923,0.137,-0.143,0.225,0.310
3.927,0.138,-0.141,0.290,0.465
3.931,0.139,-0.139,0.288,0.340
3.936,0.140,-0.138,0.380,0.213
3.940,0.143,-0.137,0.317,0.214
3.944,0.143,-0.136,0.191,0.185
3.948,0.144,-0.135,0.256,0.278
3.952,0.145,-0.134,0.193,0.248
3.956,0.146,-0.133,0.161,0.217
3.961,0.147,-0.132,0.318,0.245
3.965,0.148,-0.131,0.189,5.944E-2
3.969,0.148,-0.132,9.463E-2,2.972E-2
3.973,0.149,-0.131,0.191,0.185
3.977,0.150,-0.130,0.129,0.186
3.981,0.150,-0.130,-6.327E-2,-3.027E-2
3.986,0.149,-0.130,-0.201,-0.310
3.990,0.149,-0.132,-0.128,-0.155
3.994,0.148,-0.132,-9.408E-2,1.642E-3
3.998,0.148,-0.132,-3.136E-2,5.474E-4
4.002,0.148,-0.132,-6.436E-2,-9.299E-2
4.006,0.148,-0.132,-3.300E-2,-9.353E-2
4.010,0.148,-0.132,-9.572E-2,-9.244E-2
4.015,0.147,-0.133,-9.572E-2,-9.244E-2
4.019,0.147,-0.133,-3.410E-2,-0.156
4.023,0.147,-0.134,-0.285,-0.152
4.027,0.144,-0.134,-0.252,-5.834E-2
4.031,0.144,-0.135,-0.130,-0.249
4.035,0.143,-0.137,-0.194,-0.310
4.040,0.143,-0.138,-9.737E-2,-0.187
4.044,0.143,-0.138,-0.193,-0.248
4.048,0.141,-0.140,-0.383,-0.401
4.052,0.139,-0.141,-0.287,-0.246
4.056,0.139,-0.142,-0.256,-0.278
4.060,0.137,-0.144,-0.320,-0.339
4.065,0.136,-0.145,-0.352,-0.402
4.069,0.134,-0.147,-0.319,-0.308
4.073,0.133,-0.147,-0.412,-0.212
4.077,0.131,-0.149,-0.480,-0.525
4.081,0.129,-0.151,-0.415,-0.432
4.085,0.127,-0.152,-0.539,-0.336
4.090,0.125,-0.154,-0.477,-0.368
4.094,0.123,-0.156,-0.510,-0.462
4.098,0.121,-0.158,-0.636,-0.491
4.102,0.118,-0.160,-0.541,-0.430
4.106,0.116,-0.162,-0.604,-0.429
4.110,0.113,-0.163,-0.573,-0.461
4.114,0.111,-0.166,-0.479,-0.494
4.119,0.109,-0.167,-0.604,-0.460
4.123,0.106,-0.169,-0.666,-0.396
4.127,0.104,-0.171,-0.761,-0.457
4.131,0.100,-0.173,-0.698,-0.458
4.135,9.771E-2,-0.174,-0.759,-0.332
4.139,9.377E-2,-0.176,-0.824,-0.456
4.144,9.085E-2,-0.178,-0.855,-0.487
4.148,8.664E-2,-0.180,-0.887,-0.486
4.152,8.346E-2,-0.182,-0.920,-0.611
4.156,7.897E-2,-0.185,-0.919,-0.549
4.160,7.580E-2,-0.187,-0.728,-0.395
4.164,7.290E-2,-0.188,-0.822,-0.393
4.169,6.895E-2,-0.190,-0.917,-0.392
4.173,6.526E-2,-0.192,-0.980,-0.422
4.177,6.078E-2,-0.194,-1.043,-0.421
4.181,5.657E-2,-0.195,-0.885,-0.361
4.185,5.341E-2,-0.197,-0.853,-0.330
4.189,4.947E-2,-0.198,-1.103,-0.294
4.194,4.422E-2,-0.199,-1.103,-0.294
4.198,4.027E-2,-0.200,-1.009,-0.296
4.202,3.581E-2,-0.202,-0.912,-0.141
4.206,3.267E-2,-0.202,-0.913,-0.172
4.210,2.820E-2,-0.203,-1.165,-0.231
4.214,2.297E-2,-0.203,-1.257,-0.104
4.218,1.773E-2,-0.204,-1.131,-0.106
4.223,1.354E-2,-0.204,-0.941,-1.494E-2
4.227,9.885E-3,-0.204,-0.973,-4.575E-2
4.231,5.428E-3,-0.205,-1.132,-0.137
4.235,4.536E-4,-0.205,-1.132,-0.137
4.239,-4.003E-3,-0.206,-0.970,0.142
4.243,-7.630E-3,-0.204,-1.062,0.269
4.248,-1.285E-2,-0.204,-1.066,1.861E-2
4.252,-1.652E-2,-0.204,-1.046,8.250E-2
4.256,-2.157E-2,-0.203,-1.100,0.174
4.260,-2.568E-2,-0.202,-1.025,0.176
4.264,-3.011E-2,-0.201,-1.024,0.215
4.268,-3.421E-2,-0.201,-1.064,0.196
4.273,-3.898E-2,-0.200,-1.083,0.236
4.277,-4.324E-2,-0.199,-1.002,0.334
4.281,-4.733E-2,-0.197,-1.023,0.295
4.285,-5.176E-2,-0.196,-0.943,0.313
4.289,-5.519E-2,-0.194,-0.883,0.391
4.293,-5.911E-2,-0.193,-0.923,0.332
4.298,-6.288E-2,-0.192,-0.944,0.273
4.302,-6.698E-2,-0.191,-0.981,0.412
4.306,-7.105E-2,-0.188,-0.862,0.450
4.310,-7.416E-2,-0.187,-0.884,0.312
4.314,-7.842E-2,-0.186,-0.883,0.371
4.318,-8.151E-2,-0.184,-0.803,0.429
4.322,-8.511E-2,-0.182,-0.842,0.449
4.327,-8.853E-2,-0.180,-0.744,0.388
4.331,-9.131E-2,-0.179,-0.784,0.350
4.335,-9.507E-2,-0.177,-0.743,0.448
4.339,-9.750E-2,-0.175,-0.605,0.465
4.343,-0.100,-0.173,-0.585,0.465
4.347,-0.102,-0.171,-0.625,0.426
4.352,-0.105,-0.170,-0.704,0.427
4.356,-0.108,-0.168,-0.664,0.466
4.360,-0.111,-0.166,-0.565,0.484
4.364,-0.113,-0.164,-0.506,0.444
4.368,-0.115,-0.162,-0.605,0.445
4.372,-0.118,-0.160,-0.506,0.463
4.377,-0.119,-0.158,-0.407,0.442
4.381,-0.121,-0.156,-0.427,0.422
4.385,-0.123,-0.155,-0.448,0.383
4.389,-0.125,-0.153,-0.526,0.424
4.393,-0.127,-0.151,-0.447,0.423
4.397,-0.129,-0.149,-0.290,0.341
4.402,-0.130,-0.148,-0.290,0.361
4.406,-0.131,-0.146,-0.448,0.364
4.410,-0.133,-0.145,-0.331,0.263
4.414,-0.134,-0.144,-0.253,0.242
4.418,-0.135,-0.143,-0.251,0.321
4.422,-0.136,-0.142,-0.231,0.360
4.426,-0.137,-0.140,-0.311,0.282
4.431,-0.139,-0.139,-0.312,0.262
4.435,-0.140,-0.138,-0.213,0.241
4.439,-0.140,-0.137,-0.176,0.122
4.443,-0.141,-0.137,-0.174,0.201
4.447,-0.142,-0.136,-7.489E-2,0.238
4.451,-0.142,-0.135,-0.136,0.121
4.456,-0.143,-0.135,-0.136,0.121
4.460,-0.143,-0.134,-3.710E-2,0.139
4.464,-0.143,-0.133,-5.686E-2,0.139
4.468,-0.144,-0.133,-5.755E-2,9.982E-2
4.472,-0.144,-0.133,5.858E-2,-4.055E-2
4.476,-0.143,-0.133,0.235,-0.123
4.481,-0.142,-0.134,9.809E-2,-4.124E-2
4.485,-0.142,-0.134,-1.941E-2,2.010E-2
4.489,-0.142,-0.133,5.893E-2,-2.079E-2
4.493,-0.142,-0.134,7.765E-2,-8.041E-2
4.497,-0.141,-0.134,0.137,-0.101
4.501,-0.141,-0.135,9.775E-2,-6.099E-2
4.506,-0.141,-0.135,7.799E-2,-6.065E-2
4.510,-0.140,-0.135,0.155,-0.181
4.514,-0.139,-0.136,0.168,-0.299
4.518,-0.139,-0.137,0.155,-0.200
4.522,-0.138,-0.138,0.215,-0.142
4.526,-0.137,-0.138,0.154,-0.260
4.531,-0.137,-0.140,0.154,-0.220
4.535,-0.136,-0.140,0.234,-0.162
4.539,-0.135,-0.141,0.291,-0.302
4.543,-0.133,-0.143,0.252,-0.261
4.547,-0.133,-0.143,0.292,-0.282
4.551,-0.131,-0.145,0.330,-0.342
4.555,-0.130,-0.146,0.311,-0.282
4.560,-0.128,-0.147,0.389,-0.343
4.564,-0.127,-0.149,0.330,-0.342
4.568,-0.126,-0.150,0.350,-0.342
4.572,-0.124,-0.152,0.408,-0.422
4.576,-0.122,-0.154,0.388,-0.402
4.580,-0.121,-0.155,0.526,-0.424
4.585,-0.118,-0.157,0.526,-0.464
4.589,-0.116,-0.159,0.467,-0.423
4.593,-0.114,-0.161,0.546,-0.425
4.597,-0.112,-0.163,0.546,-0.444
4.601,-0.110,-0.164,0.526,-0.444
4.605,-0.107,-0.166,0.565,-0.484
4.610,-0.105,-0.169,0.546,-0.444
4.614,-0.103,-0.170,0.665,-0.407
4.618,-9.926E-2,-0.172,0.744,-0.408
4.622,-9.649E-2,-0.174,0.724,-0.428
4.626,-9.323E-2,-0.175,0.742,-0.527
4.630,-9.031E-2,-0.178,0.782,-0.508
4.635,-8.671E-2,-0.180,0.724,-0.428
4.639,-8.428E-2,-0.182,0.743,-0.468
4.643,-8.052E-2,-0.184,0.861,-0.470
4.647,-7.710E-2,-0.185,0.744,-0.428
4.651,-7.433E-2,-0.187,0.765,-0.310
4.655,-7.072E-2,-0.188,0.884,-0.332
4.659,-6.697E-2,-0.190,0.940,-0.471
4.664,-6.288E-2,-0.192,0.941,-0.431
4.668,-5.912E-2,-0.194,0.922,-0.392
4.672,-5.520E-2,-0.195,0.982,-0.333
4.676,-5.094E-2,-0.196,0.905,-0.233
4.680,-4.766E-2,-0.197,0.905,-0.253
4.684,-4.340E-2,-0.198,1.022,-0.314
4.689,-3.914E-2,-0.200,1.003,-0.255
4.693,-3.504E-2,-0.201,1.084,-0.177
4.697,-3.011E-2,-0.201,1.026,-9.696E-2
4.701,-2.649E-2,-0.201,1.045,-0.117
4.705,-2.140E-2,-0.202,1.143,-0.178
4.709,-1.696E-2,-0.203,1.066,-7.789E-2
4.714,-1.251E-2,-0.203,1.047,-1.828E-2
4.718,-8.234E-3,-0.203,1.046,-7.755E-2
4.722,-3.797E-3,-0.204,1.045,-0.117
4.726,4.776E-4,-0.204,1.106,-3.907E-2
4.730,5.420E-3,-0.204,1.148,7.878E-2
4.734,1.004E-2,-0.203,1.031,0.180
4.739,1.401E-2,-0.202,1.029,8.085E-2
4.743,1.862E-2,-0.203,0.989,4.203E-2
4.747,2.225E-2,-0.202,1.049,8.051E-2
4.751,2.736E-2,-0.202,1.129,0.138
4.755,3.166E-2,-0.201,1.071,0.218
4.759,3.628E-2,-0.200,1.032,0.239
4.763,4.026E-2,-0.199,0.993,0.259
4.768,4.455E-2,-0.198,0.993,0.259
4.772,4.853E-2,-0.197,1.033,0.298
4.776,5.316E-2,-0.195,0.934,0.320
4.780,5.632E-2,-0.194,0.894,0.261
4.784,6.061E-2,-0.193,1.052,0.239
4.788,6.508E-2,-0.192,0.975,0.378
4.793,6.874E-2,-0.190,0.818,0.460
4.797,7.190E-2,-0.188,0.758,0.402
4.801,7.505E-2,-0.187,0.935,0.379
4.805,7.969E-2,-0.185,0.995,0.398
4.809,8.334E-2,-0.183,0.817,0.401
4.813,8.650E-2,-0.182,0.699,0.423
4.818,8.917E-2,-0.180,0.699,0.423
4.822,9.233E-2,-0.178,0.896,0.399
4.826,9.664E-2,-0.177,0.759,0.441
4.830,9.865E-2,-0.175,0.642,0.522
4.834,0.102,-0.172,0.761,0.560
4.838,0.105,-0.170,0.641,0.503
4.843,0.107,-0.168,0.561,0.425
4.847,0.110,-0.166,0.601,0.464
4.851,0.112,-0.164,0.601,0.464
4.855,0.115,-0.162,0.522,0.465
